universe,family,config,regime,seconds,n_rejections,dev_n,dev_days,dev_net,dev_exp,dev_pf,dev_win,val_n,val_days,val_net,val_exp,val_exp_r,val_pf,val_win,val_ci95,val_p_le0,val_ex_best_trade,val_ex_best_day,val_windows_pos,val_windows_n,val_windows_with_trades,val_net_long,val_net_short,val_n_long,val_n_short,val_cost_share,val_maxdd,val_hold_min,devval_final_equity,devval_shadow_equity,devval_paused,devval_paused_at,devval_exposure,devval_acct_maxdd,trades_file,val_by_sym_net,val_syms_positive,is_base,trial_id
crypto15,B0,B0:baseline_session_long(),base,0.8,1.0,19,18.0,-3.567265516060864,-0.1877508166347823,0.2114376884561997,0.3157894736842105,10,10.0,0.0281254116019775,0.0028125411601977,0.0028125411601977,1.013903402580382,0.6,"[-0.31793191265773635, 0.3271149826454182]",0.532,-0.8226760694772907,-0.8226760694772907,0,2,1.0,0.0281254116019775,0.0,10.0,0.0,0.1356694358550315,1.7794984613279254,327.0,96.46085989554112,96.46085989554112,False,,0.1644105340881122,5.346763977388804,B0_baseline_session_long_79050094_base.parquet,{'BTC': 0.03},1.0,,156
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=False, slow=40, tf=15m)",adverse,0.8,0.0,17,13.0,-0.0718829645689882,-0.0042284096805287,0.9890927791361992,0.5294117647058824,7,6.0,-0.0765701626106984,-0.0109385946586712,-0.0109385946586712,0.9633808222078324,0.5714285714285714,"[-0.4934899999801093, 0.5201367506013411]",0.517,-0.960756831676579,-0.960756831676579,1,2,2.0,1.501123751163492,-1.5776939137741903,4.0,3.0,0.4170384951015782,1.0915437310699792,199.28571428571428,99.85154687282032,99.85154687282032,False,,0.0829436377061284,5.11985633808996,F1_ma_trend_14202865_adverse.parquet,"{'BTC': -1.21, 'ETH': 1.13}",1.0,,157
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=15m)",adverse,0.7,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,,,,,,,,,,,158
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=False, slow=80, tf=15m)",adverse,0.8,0.0,7,6.0,-3.230626530354873,-0.4615180757649818,0.300441834930776,0.2857142857142857,7,6.0,0.3226528431537534,0.046093263307679,0.046093263307679,1.1459094497300846,0.4285714285714285,"[-0.45726006840410943, 0.3871668835606088]",0.414,-1.3098420805364608,-0.4410930894982695,1,2,2.0,1.553597092056326,-1.2309442489025726,4.0,3.0,0.3145517825224997,1.1878090014074274,195.0,97.09202631279888,97.09202631279888,False,,0.0423332512921486,3.944420489265283,F1_ma_trend_1234827_adverse.parquet,"{'BTC': -1.28, 'ETH': 1.61}",1.0,,159
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=15m)",adverse,0.7,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,,,,,,,,,,,160
crypto15,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=False, tf=15m)",adverse,0.9,0.0,40,18.0,-11.981612526004929,-0.2995403131501232,0.3623855559343186,0.4,18,10.0,-2.597970268305388,-0.1443316815725215,-0.1443316815725215,0.6134150768078039,0.5,"[-0.4292777559962578, 0.17528398267802056]",0.815,-4.498625786578585,-4.01110875459964,0,2,1.0,-2.665593649944512,0.0676233816391242,9.0,9.0,0.6726025059519746,5.054798687502134,74.16666666666667,89.28557526339225,85.42041720568966,True,2026-06-03 16:00:00+00:00,0.0642382476002953,10.714424736607754,F2_bb_mr_58089639_adverse.parquet,"{'BTC': -1.71, 'ETH': -0.89}",0.0,,161
crypto15,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=True, tf=15m)",adverse,0.9,0.0,14,9.0,-1.85215860339671,-0.132297043099765,0.5898642466839134,0.5,5,3.0,-0.1145859998372089,-0.0229171999674418,-0.0229171999674418,0.8851108399357426,0.8,,,-0.5539951613440204,-0.5539951613440204,0,2,1.0,-0.8684303367713888,0.7538443369341798,2.0,3.0,0.8777396683049913,0.9973612808477412,48.0,98.0332553967661,98.0332553967661,False,,0.0157519074575436,3.6856145816298778,F2_bb_mr_41233371_adverse.parquet,"{'BTC': -0.24, 'ETH': 0.13}",1.0,,162
crypto15,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=False, tf=15m)",adverse,0.9,0.0,21,14.0,-3.9567318730170062,-0.1884158034770003,0.5709514299971121,0.4761904761904761,8,6.0,-3.974489968189793,-0.496811246023724,-0.496811246023724,0.0651549709864382,0.25,"[-0.9039002699727777, -0.06479698576030787]",0.99,-4.237539882862063,-4.237539882862063,0,2,1.0,-1.719236679568316,-2.2552532886214767,4.0,4.0,4.57219020440243,3.9744899681897934,69.375,92.06877815879318,92.06877815879318,False,,0.0347034211174009,7.93122184120682,F2_bb_mr_62797169_adverse.parquet,"{'BTC': -1.72, 'ETH': -2.26}",0.0,,163
crypto15,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=True, tf=15m)",adverse,0.8,0.0,6,4.0,-0.5201215969432,-0.0866869328238666,0.7519828376692789,0.5,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,99.4798784030568,99.4798784030568,False,,0.0059069652965788,2.0971193769632777,F2_bb_mr_91805289_adverse.parquet,,,,164
crypto15,F3,"F3:vol_comp_bo(pct=0.1, tf=15m, trail_atr=2.0)",adverse,0.9,0.0,5,5.0,2.5962109747159343,0.5192421949431869,3.7751114317007177,0.6,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,102.59621097471592,102.59621097471592,False,,0.0130445483632783,0.6317189152039617,F3_vol_comp_bo_78810186_adverse.parquet,,,,165
crypto15,F3,"F3:vol_comp_bo(pct=0.2, tf=15m, trail_atr=2.0)",adverse,1.0,0.0,6,6.0,2.581271157478758,0.430211859579793,3.715773155931358,0.5,2,1.0,-1.5580209569542771,-0.7790104784771386,-0.7790104784771386,0.0,0.0,,,-0.7807630937000224,0.0,0,2,1.0,-0.7772578632542547,-0.7807630937000223,1.0,1.0,,1.5580209569542771,52.5,101.02325020052449,101.02325020052449,False,,0.0191976372138813,1.558020956954266,F3_vol_comp_bo_30220280_adverse.parquet,{'BTC': -1.56},0.0,,166
crypto15,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=15m)",adverse,0.8,0.0,34,18.0,-10.57904074925404,-0.3111482573310012,0.5069368164813186,0.2647058823529412,16,10.0,2.463674798143411,0.1539796748839632,0.1539796748839632,1.2969905415282008,0.375,"[-0.441858681893662, 1.2023372853054335]",0.344,-1.02609422915546,-1.02609422915546,1,2,2.0,2.015708698938348,0.4479660992050633,8.0,8.0,0.2641056378862446,3.3035928381370967,167.8125,91.22514465759537,91.88463404888935,True,2026-06-16 15:45:00+00:00,0.1171548117154811,10.942874509828728,F4_channel_bo_5598738_adverse.parquet,"{'BTC': 1.55, 'ETH': 0.92}",2.0,,167
crypto15,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=15m)",adverse,0.9,0.0,27,18.0,-9.12124556036574,-0.3378239096431756,0.5069045957633236,0.2962962962962963,12,8.0,3.981136257804359,0.3317613548170299,0.3317613548170299,1.9654875433622976,0.5833333333333334,"[-0.18714501548295503, 1.2008662646013275]",0.134,0.4913672305054875,0.4913672305054875,1,2,1.0,1.822131028846884,2.1590052289574744,6.0,6.0,0.2172010130600035,2.128707585026156,208.75,90.65464418166896,94.85989069743864,True,2026-06-17 18:15:00+00:00,0.1033718926901304,10.710759023880598,F4_channel_bo_91429361_adverse.parquet,"{'BTC': 1.6, 'ETH': 2.38}",2.0,,168
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=False, slow=40, tf=1h)",adverse,0.9,0.0,3,2.0,-0.9438185537294612,-0.3146061845764871,0.2980106810956323,0.3333333333333333,4,3.0,-0.2820271238972965,-0.0705067809743241,-0.0705067809743241,0.5758896354741599,0.5,,,-0.5927860060808041,-0.5927860060808041,0,2,1.0,0.2927286344866629,-0.5747557583839594,3.0,1.0,0.6038058496906522,0.5747557583839594,180.0,98.77415432237324,98.77415432237324,False,,0.0199360078759537,1.5185743121134294,F1_ma_trend_2622997_adverse.parquet,"{'BTC': -0.59, 'ETH': 0.31}",1.0,,169
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=1h)",adverse,0.8,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,,,,,,,,,,,170
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=False, slow=80, tf=1h)",adverse,0.9,0.0,3,2.0,-0.8991814299118186,-0.2997271433039395,0.3082443977674158,0.3333333333333333,1,1.0,-0.1744137692291794,-0.1744137692291794,-0.1744137692291794,0.0,0.0,,,0.0,0.0,0,2,1.0,-0.1744137692291794,0.0,1.0,0.0,,0.1744137692291794,180.0,98.926404800859,98.926404800859,False,,0.0120600541471818,1.0735951991409962,F1_ma_trend_56979913_adverse.parquet,{'ETH': -0.17},0.0,,171
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=1h)",adverse,0.8,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,,,,,,,,,,,172
crypto15,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=False, tf=1h)",adverse,1.0,0.0,14,12.0,-2.3758012223249483,-0.1697000873089248,0.4304487094997986,0.4285714285714285,7,7.0,1.2353318393844894,0.176475977054927,0.176475977054927,2.71167113836916,0.4285714285714285,"[-0.16352973228482895, 0.5753382698668441]",0.19,0.0481380382459082,0.0481380382459082,1,2,1.0,0.0673524853854561,1.1679793539990335,3.0,4.0,0.278611377764845,0.620629710666477,165.0,98.85953061705956,98.85953061705956,False,,0.0484863401427516,3.3319279318221646,F2_bb_mr_31875067_adverse.parquet,"{'BTC': 0.05, 'ETH': 1.19}",2.0,,173
crypto15,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=True, tf=1h)",adverse,0.9,0.0,4,4.0,-0.0230283452747205,-0.0057570863186801,0.8967027098912843,0.75,2,2.0,0.6424715484172392,0.3212357742086196,0.3212357742086196,inf,1.0,,,0.101081260379915,0.101081260379915,1,2,1.0,0.5413902880373241,0.101081260379915,1.0,1.0,0.2118604347820307,-0.0,45.0,100.61944320314252,100.61944320314252,False,,0.0091065714988924,0.2229327144059993,F2_bb_mr_49127123_adverse.parquet,"{'BTC': 0.1, 'ETH': 0.54}",2.0,,174
crypto15,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=False, tf=1h)",adverse,0.9,0.0,12,11.0,-3.0161504307514617,-0.2513458692292885,0.4571945845146783,0.3333333333333333,5,5.0,0.2927076817562015,0.0585415363512403,0.0585415363512403,1.703698849215247,0.4,"[-0.18065565969614944, 0.3874958701658687]",0.36,-0.3760600671561838,-0.3760600671561838,1,2,1.0,0.7086635726641147,-0.4159558909079133,2.0,3.0,0.5274836077459484,0.4159558909079132,123.0,97.27655725100476,97.27655725100476,False,,0.0334728033472803,4.139555263403182,F2_bb_mr_20974738_adverse.parquet,"{'BTC': 0.61, 'ETH': -0.32}",1.0,,175
crypto15,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=True, tf=1h)",adverse,0.9,0.0,4,4.0,-0.6415441780714857,-0.1603860445178714,0.3576130178730536,0.75,2,2.0,0.2605751983980894,0.1302875991990447,0.1302875991990447,1.9279244884341944,0.5,,,-0.2808150896392347,-0.2808150896392347,1,2,1.0,0.5413902880373241,-0.2808150896392347,1.0,1.0,0.2626695754888168,0.2808150896392347,67.5,99.6190310203266,99.6190310203266,False,,0.0068914595126753,1.1775636013624506,F2_bb_mr_61401828_adverse.parquet,{'ETH': 0.26},1.0,,176
crypto15,F3,"F3:vol_comp_bo(pct=0.1, tf=1h, trail_atr=2.0)",adverse,0.9,0.0,3,3.0,-0.0589117824094236,-0.0196372608031412,0.9050746048652856,0.3333333333333333,2,2.0,1.606993058311993,0.8034965291559963,0.8034965291559963,inf,1.0,,,0.1723102359780119,0.1723102359780119,1,2,1.0,0.1723102359780119,1.4346828223339807,1.0,1.0,0.0661208276494858,-0.0,330.0,101.5480812759026,101.5480812759026,False,,0.0236278611863155,0.6206114004141625,F3_vol_comp_bo_18581872_adverse.parquet,{'BTC': 1.61},1.0,,177
crypto15,F3,"F3:vol_comp_bo(pct=0.2, tf=1h, trail_atr=2.0)",adverse,0.9,0.0,4,4.0,-0.1185288995663923,-0.029632224891598,0.825751351928587,0.25,2,2.0,1.606993058311993,0.8034965291559963,0.8034965291559963,inf,1.0,,,0.1723102359780119,0.1723102359780119,1,2,1.0,0.1723102359780119,1.4346828223339807,1.0,1.0,0.0661208276494858,-0.0,330.0,101.4884641587456,101.4884641587456,False,,0.0265813438346049,0.6802285175711376,F3_vol_comp_bo_97149662_adverse.parquet,{'BTC': 1.61},1.0,,178
crypto15,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=1h)",adverse,0.9,0.0,17,16.0,-0.9669092578920686,-0.0568770151701216,0.8080684039316731,0.4705882352941176,9,8.0,-0.4903582565425896,-0.0544842507269544,-0.0544842507269544,0.8531966971893262,0.3333333333333333,"[-0.5298460223504909, 0.6908740504531543]",0.578,-2.855646152822936,-2.855646152822936,0,2,1.0,-0.786641458051338,0.2962832015087484,5.0,4.0,0.3281562021094788,2.030256622879941,220.0,98.54273248556532,98.54273248556532,False,,0.1033718926901304,3.2307133640161823,F4_channel_bo_69340594_adverse.parquet,"{'BTC': -0.57, 'ETH': 0.08}",1.0,,179
crypto15,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=1h)",adverse,0.9,0.0,12,12.0,1.3237369509993917,0.1103114125832826,1.5195843690805395,0.5833333333333334,7,7.0,-0.5834169830815881,-0.0833452832973697,-0.0833452832973697,0.8212360584870406,0.2857142857142857,"[-0.7510185522113585, 0.8202453285318623]",0.59,-2.9487048793619346,-2.9487048793619346,0,2,1.0,-0.9563234426209016,0.3729064595393134,4.0,3.0,0.3011903499511034,1.9536333648493764,214.28571428571428,100.74031996791778,100.74031996791778,False,,0.0775289195175978,3.003011173277116,F4_channel_bo_36427083_adverse.parquet,"{'BTC': -0.5, 'ETH': -0.09}",0.0,,180
crypto15,F5,"F5:trend_pullback(defn=A, max_bars=16, target_r=1.5)",adverse,1.0,0.0,27,17.0,6.369900619311516,0.2359222451596858,2.0135554357191023,0.5925925925925926,13,9.0,-2.772396537673158,-0.2132612721287044,-0.2132612721287044,0.4674683917343378,0.2307692307692307,"[-0.5489331164174361, 0.22546249955643036]",0.838,-3.9871115522632894,-3.9871115522632894,0,2,1.0,-1.594383236235368,-1.1780133014377907,5.0,8.0,0.6357577840947677,3.987111552263292,133.84615384615384,103.59750408163832,103.59750408163832,False,,0.0863893674624661,3.987111552263301,F5_trend_pullback_32351268_adverse.parquet,"{'BTC': -3.96, 'ETH': 1.19}",1.0,,181
crypto15,F5,"F5:trend_pullback(defn=A, max_bars=16, target_r=2.0)",adverse,1.0,0.0,26,17.0,7.865525275362714,0.3025202028985659,2.3188869107294696,0.6153846153846154,13,9.0,-1.91846248867005,-0.1475740375900038,-0.1475740375900038,0.6314950258355685,0.2307692307692307,"[-0.5489331164174361, 0.381979128505893]",0.729,-3.5670519379806738,-3.5670519379806738,0,2,1.0,-1.1605088015148772,-0.7579536871551735,5.0,8.0,0.4706320105695352,3.5670519379806738,136.15384615384616,105.94706278669264,105.94706278669264,False,,0.0878661087866108,3.567051937980679,F5_trend_pullback_51521560_adverse.parquet,"{'BTC': -3.54, 'ETH': 1.63}",1.0,,182
crypto15,F5,"F5:trend_pullback(defn=B, max_bars=16, target_r=1.5)",adverse,1.0,0.0,21,17.0,-0.0560156255242434,-0.0026674107392496,0.9926439516488804,0.5238095238095238,9,7.0,-0.1621605230974437,-0.0180178358997159,-0.0180178358997159,0.9460802653799868,0.4444444444444444,"[-0.4510419831833836, 0.6488209816348933]",0.531,-1.321490247355538,-1.321490247355538,0,2,1.0,-0.3607134291565793,0.1985529060591356,3.0,6.0,0.3507449458922529,2.41445795122273,151.66666666666666,99.78182385137832,99.78182385137832,False,,0.0654688653704159,2.879211316271764,F5_trend_pullback_69907634_adverse.parquet,"{'BTC': -1.32, 'ETH': 1.16}",1.0,,183
crypto15,F5,"F5:trend_pullback(defn=B, max_bars=16, target_r=2.0)",adverse,1.0,0.0,21,17.0,1.130474089457164,0.0538320994979601,1.1484553994337812,0.5238095238095238,9,7.0,0.264929985844662,0.0294366650938513,0.0294366650938513,1.0880914433227629,0.4444444444444444,"[-0.4337998321488036, 0.7551261330492981]",0.475,-1.321490247355538,-1.321490247355538,0,2,1.0,-0.3607134291565793,0.6256434150012414,3.0,6.0,0.3048759842578858,2.41445795122273,151.66666666666666,101.39540407530184,101.39540407530184,False,,0.0679301009106571,2.601713074644664,F5_trend_pullback_37630138_adverse.parquet,"{'BTC': -1.32, 'ETH': 1.59}",1.0,,184
crypto15,F6,"F6:orb(or_min=30, target_r=2.0)",adverse,0.8,0.0,32,18.0,-8.573220327951972,-0.2679131352484991,0.5397051690885496,0.3125,17,11.0,-0.2034804685785296,-0.0119694393281488,-0.0119694393281488,0.973547812919432,0.4705882352941176,"[-0.5183896586376827, 0.5544907545653581]",0.513,-1.7430440455647993,-2.879076118739443,1,2,2.0,-1.4625468187307136,1.259066350152184,11.0,6.0,0.3573097552604639,2.584250739570776,143.8235294117647,90.78488179459428,91.22329920346952,True,2026-06-17 15:30:00+00:00,0.1016490278119616,10.407998115425258,F6_orb_63354631_adverse.parquet,"{'BTC': -3.32, 'ETH': 3.11}",1.0,,185
crypto15,F6,"F6:orb(or_min=30, target_r=None)",adverse,0.8,0.0,28,18.0,-6.629431194691986,-0.236765399810428,0.617855114578769,0.2857142857142857,15,11.0,2.406325242205791,0.1604216828137193,0.1604216828137193,1.3128190431650937,0.4,"[-0.5140507827304127, 1.2325224678968403]",0.352,-3.04660595634761,-3.04660595634761,0,2,2.0,1.3147887296617735,1.091536512544018,10.0,5.0,0.2457624711163338,2.584250739570776,178.0,92.31964693936364,95.7768940475138,True,2026-06-18 14:30:00+00:00,0.1151858232832882,10.920304191677772,F6_orb_72867030_adverse.parquet,"{'BTC': 1.88, 'ETH': 0.52}",2.0,,186
crypto15,F6,"F6:orb(or_min=60, target_r=2.0)",adverse,0.8,0.0,29,18.0,-2.8514697396460984,-0.0983265427464171,0.7883942141807151,0.3793103448275862,10,8.0,2.303870378116472,0.2303870378116472,0.2303870378116472,1.9608478781975287,0.5,"[-0.4037482754755565, 0.6922425449939191]",0.223,0.761083570989133,0.4935190973012719,1,2,1.0,0.4051277586109178,1.8987426195055548,6.0,4.0,0.2436647905677368,1.4017848318564106,175.5,99.45240063847037,99.45240063847037,False,,0.0895889736647797,7.078691084729272,F6_orb_37528319_adverse.parquet,"{'BTC': 0.62, 'ETH': 1.68}",2.0,,187
crypto15,F6,"F6:orb(or_min=60, target_r=None)",adverse,0.8,0.0,25,18.0,-3.942562194819579,-0.1577024877927831,0.7008104583440431,0.36,8,8.0,3.863328487078277,0.4829160608847846,0.4829160608847846,2.6112325653598765,0.375,"[-0.4330737877909474, 1.5454478696304417]",0.176,0.5208289871286857,0.5208289871286857,1,2,1.0,1.9372759777453088,1.926052509332968,5.0,3.0,0.167517161832111,1.4017848318564106,219.375,99.92076629225866,99.92076629225866,False,,0.0982032980556239,8.326781698500952,F6_orb_96227101_adverse.parquet,"{'BTC': 2.8, 'ETH': 1.06}",2.0,,188
crypto15,B0,B0:baseline_session_long(),adverse,0.8,1.0,19,18.0,-3.620213645052716,-0.1905375602659324,0.2003258750153811,0.3157894736842105,10,10.0,0.0151286702932571,0.0015128670293257,0.0015128670293257,1.0075629908038997,0.6,"[-0.3140962217911277, 0.3216082190259905]",0.535,-0.8306652261152794,-0.8306652261152794,0,2,1.0,0.0151286702932571,0.0,10.0,0.0,0.1659008097146004,1.762540604509077,327.0,96.39491502524056,96.39491502524056,False,,0.1644105340881122,5.382754249561785,B0_baseline_session_long_79050094_adverse.parquet,{'BTC': 0.02},1.0,,189
crypto15,F1b,"F1b:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=15m)",base,0.9,0.0,11,11.0,-2.6253704461667,-0.2386700405606091,0.5254016978138863,0.4545454545454545,6,5.0,3.125210134686535,0.5208683557810891,0.5208683557810891,4.132113847883394,0.8333333333333334,"[-0.17356071935777628, 1.8687462984833467]",0.109,0.2168833654676292,0.2168833654676292,1,2,1.0,0.7564668571191389,2.368743277567396,3.0,3.0,0.1300219220464057,0.997795829419954,212.5,100.49983968851984,100.49983968851984,False,,0.0526704405611617,3.017349569944201,F1b_ma_trend_41374966_base.parquet,"{'BTC': 2.39, 'ETH': 0.73}",2.0,,190
crypto15,F1b,"F1b:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=15m)",base,0.8,0.0,4,4.0,-1.5156223793906924,-0.3789055948476731,0.0261745286950535,0.25,4,4.0,0.6366981141259622,0.1591745285314905,0.1591745285314905,4.148493270643996,0.5,,,-0.1197074655323846,-0.1197074655323846,1,2,1.0,0.740958067626523,-0.1042599535005609,3.0,1.0,0.3571548406313441,0.2022231141677908,202.5,99.12107573473529,99.12107573473529,False,,0.0236278611863155,1.7178454935584853,F1b_ma_trend_55402419_base.parquet,"{'BTC': 0.73, 'ETH': -0.1}",1.0,,191
crypto15,F1b,"F1b:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=1h)",base,0.9,0.0,2,2.0,-0.4955298302147667,-0.2477649151073833,0.0,0.0,2,2.0,-0.9093246320834864,-0.4546623160417432,-0.4546623160417432,0.0,0.0,,,-0.741145676931656,-0.741145676931656,0,2,1.0,-0.1681789551518304,-0.741145676931656,1.0,1.0,,0.9093246320834864,270.0,98.59514553770175,98.59514553770175,False,,0.0157519074575436,1.4048544622982462,F1b_ma_trend_13727678_base.parquet,{'ETH': -0.91},0.0,,192
crypto15,F1b,"F1b:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=1h)",base,0.9,0.0,1,1.0,-0.7940447177918377,-0.7940447177918377,0.0,0.0,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,99.20595528220817,99.20595528220817,False,,0.0029534826482894,0.7940447177918344,F1b_ma_trend_9129710_base.parquet,,,,193
crypto15,F1b,"F1b:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=15m)",adverse,0.9,0.0,11,11.0,-2.86212395214336,-0.2601930865584873,0.4817932539505412,0.4545454545454545,6,5.0,2.854788909273591,0.4757981515455985,0.4757981515455985,3.878623210261297,0.8333333333333334,"[-0.18928657362696621, 1.761124187103329]",0.119,0.1017488988489252,0.1017488988489252,1,2,1.0,0.684702683208505,2.170086226065086,3.0,3.0,0.1647328374899019,0.9917202428915516,212.5,99.99266495713022,99.99266495713022,False,,0.0526704405611617,3.0785221392894044,F1b_ma_trend_41374966_adverse.parquet,"{'BTC': 2.19, 'ETH': 0.66}",2.0,,194
crypto15,F1b,"F1b:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=15m)",adverse,0.9,0.0,4,4.0,-1.550377044915184,-0.387594261228796,0.0105247069157799,0.25,4,4.0,0.5472197498535535,0.1368049374633883,0.1368049374633883,3.4850602982797465,0.5,,,-0.1593487429317321,-0.1593487429317321,1,2,1.0,0.6582210967320553,-0.1110013468785018,3.0,1.0,0.4513851094379879,0.2202038116468883,202.5,98.99684270493836,98.99684270493836,False,,0.0236278611863155,1.770580856562077,F1b_ma_trend_55402419_adverse.parquet,"{'BTC': 0.66, 'ETH': -0.11}",1.0,,195
crypto15,F1b,"F1b:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=1h)",adverse,0.9,0.0,2,2.0,-0.503733532755208,-0.251866766377604,0.0,0.0,2,2.0,-0.90478901694156,-0.45239450847078,-0.45239450847078,0.0,0.0,,,-0.7303752477123806,-0.7303752477123806,0,2,1.0,-0.1744137692291794,-0.7303752477123805,1.0,1.0,,0.90478901694156,270.0,98.59147745030324,98.59147745030324,False,,0.0157519074575436,1.4085225496967553,F1b_ma_trend_13727678_adverse.parquet,{'ETH': -0.9},0.0,,196
crypto15,F1b,"F1b:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=1h)",adverse,0.9,0.0,1,1.0,-0.7880766892373781,-0.7880766892373781,0.0,0.0,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,99.21192331076264,99.21192331076264,False,,0.0029534826482894,0.7880766892373714,F1b_ma_trend_9129710_adverse.parquet,,,,197
crypto1h,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=False, slow=40, tf=1h)",base,1.1,0.0,22,21.0,-0.8940459435504219,-0.0406384519795646,0.8250597751049616,0.4090909090909091,15,13.0,-2.361408706872912,-0.1574272471248607,-0.1574272471248607,0.5039056460034702,0.3333333333333333,"[-0.43354851887027435, 0.13827047499890485]",0.828,-3.21194640753735,-3.21194640753735,1,5,4.0,-0.0794192887351418,-2.281989418137769,7.0,8.0,0.4608554531084027,3.296145573727939,200.0,96.74454534957664,96.74454534957664,False,,0.0337276617165869,4.447145876761155,F1_ma_trend_70241473_base.parquet,"{'BTC': 0.62, 'ETH': -2.98}",1.0,,198
crypto1h,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=1h)",base,0.8,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,5,0.0,,,,,,,,,,,,,,,,,,199
crypto1h,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=False, slow=80, tf=1h)",base,0.8,0.0,13,13.0,-0.6243011280622304,-0.0480231636970946,0.826467630826386,0.5384615384615384,8,8.0,-1.1954251882857223,-0.1494281485357153,-0.1494281485357153,0.5453613850470688,0.375,"[-0.5290389037683819, 0.26642626994330704]",0.777,-2.0495597061281,-2.0495597061281,1,5,3.0,-0.1779145317271923,-1.0175106565585297,1.0,7.0,0.4306716265607525,2.230664814818049,247.5,98.18027368365206,98.18027368365206,False,,0.0206393153788069,2.371998671455387,F1_ma_trend_76124726_base.parquet,"{'BTC': -2.05, 'ETH': 0.86}",1.0,,200
crypto1h,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=1h)",base,0.7,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,5,0.0,,,,,,,,,,,,,,,,,,201
crypto1h,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=False, tf=1h)",base,1.1,0.0,44,41.0,-3.9017303671128194,-0.0886756901616549,0.6167602917108216,0.4772727272727273,24,21.0,-3.307281997867295,-0.1378034165778039,-0.1378034165778039,0.509456045969992,0.5,"[-0.33480300328797163, 0.046657265673461755]",0.923,-3.9438156155388575,-4.143677044433275,2,5,5.0,-1.6765114113766295,-1.630770586490666,16.0,8.0,0.6999277873718488,3.307281997867295,147.5,92.79098763501987,92.79098763501987,False,,0.0430405235338535,8.466737835252346,F2_bb_mr_70878520_base.parquet,"{'BTC': -1.91, 'ETH': -1.4}",0.0,,202
crypto1h,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=True, tf=1h)",base,1.0,0.0,18,18.0,0.5127330094487106,0.028485167191595,1.1874038006753258,0.5555555555555556,14,12.0,-3.624854393123057,-0.2589181709373612,-0.2589181709373612,0.3981271701786863,0.5,"[-0.5900417898345722, 0.03516340472185281]",0.953,-4.2613880107946205,-4.461249439689037,1,5,4.0,-1.704549572138082,-1.9203048209849751,8.0,6.0,0.5790927516289001,4.461249439689037,120.0,96.88787861632564,96.88787861632564,False,,0.0178706267304304,5.912222193512434,F2_bb_mr_54187015_base.parquet,"{'BTC': -1.13, 'ETH': -2.49}",0.0,,203
